target,id,credit_score,overdraft,quota,quota_is_zero,quota_surplus,quota_rate,credit_score_rank,all_is_null_x,all_is_zero,credit_score_is_null,quota_surplus_is_null,unit_price_mean,unit_price_max,unit_price_min,unit_price_std,order_all_is_null,amt_order_mean,amt_order_max,amt_order_min,amt_order_std,type_pay_count,sts_order_count,order_phone_count,name_rec_md5_count,货到付款,在线+京券支付,上门自提,余额+限品东券,在线+余额,在线+全品东券,null_x,定向京券支付,高校代理-自己支付,京豆混合支付,在线+全品京券,在线支付,在线,京豆支付,在线+京豆,前台自付,白条支付,在线+东券,混合支付,在线+限品东券,余额,积分支付,京券全额支付,定向京券,分期付款,在线支付 ,邮局汇款,高校代理-代理支付,在线预付,分期付款(招行),定向东券,京豆东券混合支付,东券混合支付,在线+东券支付,京豆,在线+余额+限品东券,在线+定向东券,全品京券,限品京券,在线+限品京券,公司转账,京券混合支付,type_pay_len,已晒单,已完成,等待审核,已收货,预订结束,抢票已取消,null_y,订单已取消,正在处理,配送退货,预约完成,未抢中,充值成功,未入住,请上门自提,等待付款,已退款,等待付款确认,已取消,下单失败,失败退款,商品出库,缴费成功,已取消订单,出票成功,购买成功,付款成功,等待收货,等待处理,等待退款,充值失败;退款成功,退款成功,完成,退款完成,出票失败,订单取消,充值失败,正在出库,sts_order_len,birthday_is_zero,sex_not_male,female,male,sex_secret,merriage1,merriage2,merriage3,merriage_is_null,account_grade1,account_grade2,account_grade3,account_grade4,account_grade5,account_grade_is_null,qq_bound_is_null,wechat_bound_is_null,degree,id_card_is_null,income1,income2,income3,income4,income5,age_one,age_two,age_three,age_four,age_five,all_null,record_count,湖南,河北,甘肃,北京,香港,陕西,安徽,山东,天津,null,青海,吉林,江西,海南,重庆,台湾,新疆,辽宁,广东,上海,河南,广西,贵州,山西,四川,内蒙,浙江,黑龙,湖北,宁夏,福建,江苏,云南,西藏,province_len,phone_count,card_record_count,store_card_count,have_credit_card,card_category_count,credit_count,card_count_one,record_is_unique,auth_id_card_is_null,auth_time_is_null,phone_is_null,all_is_null_y,all_not_null,card_time_is_null,time_phone_is_null,feature_1,register_days,day_mean,day_max,day_min,order_record_count,order_record_unique
0,566592632474570760,0.6429752066115703,0.0,0.0,1,0.5658257397074047,0.0,0.5995799153215137,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,-276,0.0,0,0,1,1
0,576019425656836104,0.4991735537190083,0.0,0.0,1,0.5658257397074047,0.0,0.903000132310135,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,1,1,1,0,1,0,0,0,351,0.0,0,0,1,1
0,20160517150003105272,0.9024793388429752,0.17408982556573308,0.1393191185049965,0,0.5283537403176863,1.4883560718627582,0.09107071976713416,1,0,0,0,0.0005332552526679195,2.513463698384195e-05,0.0020301836949343246,6.625204639022876e-05,0.0,0.0010166687846384647,2.663292110813908e-05,0.002590914277331334,6.620618789386533e-05,0.2,0.14285714285714285,0.0040650406504065045,0.013513513513513514,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,0,2,1,0,0,1,1,1,0,1,0,0,0,185,217.79032258064515,810,21,62,0
0,536099791977845000,0.0,0.0,0.0,1,0.5658257397074047,0.0,0.9859007012437153,1,1,1,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,-228,0.0,0,0,1,1
0,516314029409439752,0.6082644628099173,0.0,0.0,1,0.5658257397074047,0.0,0.8277652818205875,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,-32,0.0,0,0,1,1
0,575933398611136520,0.7272727272727273,0.0,0.0,1,0.5658257397074047,0.0,0.40239646731939666,1,0,0,0,3.739769431792668e-05,1.659217884510471e-07,0.002225864051072573,3.0831815323827695e-07,0.0,0.0004264463684629132,1.6642433239180736e-06,0.0026243296549251006,3.0831815323827695e-07,0.0,0.07142857142857142,0.0020325203252032522,0.006756756756756757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,58,39.666666666666664,54,15,3,0
0,573292493014044680,0.6462809917355372,0.0,0.0,1,0.5658257397074047,0.0,0.572687880391638,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,0,1,1
0,575157317910138888,0.824793388429752,0.0,0.0,1,0.5658257397074047,0.0,0.2382409367557555,1,0,0,0,0.00011454404394699079,5.048044715298524e-07,0.0026416848078663503,1.0643017446797995e-06,0.0,0.0005035627032844544,2.0031254992415727e-06,0.0030399843518231755,1.0643017446797995e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,77,3.0,3,3,2,0
0,581290789846388744,0.7504132231404959,0.030588920459168768,0.036434123115719745,0,0.5658257397074047,1.0,0.3598918364646732,1,0,0,1,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,0,2,1,0,0,1,1,1,0,1,0,0,0,234,0.0,0,0,1,1
0,575063570895605768,0.6793388429752066,0.0,0.02916988162673843,0,0.5818912388510618,0.0,0.4904405927494046,1,0,0,0,0.0008089754734346265,2.9101676107716987e-05,0.0020301836949343246,0.00011101817825850312,0.0,0.0017680671412734802,3.059995428811298e-05,0.002639814829907578,0.00013258018740596996,0.2,0.07142857142857142,0.012195121951219513,0.013513513513513514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,7,5,1,2,2,1,0,1,1,1,0,1,0,0,0,288,350.0833333333333,519,0,24,0
0,575465657571741704,0.9504132231404959,0.08672527752414289,0.13549880497581723,0,0.5835608069814233,0.76235,0.0403793993119873,1,0,0,0,0.0005792573492563858,7.172346400770263e-05,0.0020301836949343246,0.00014142103710038795,0.0,0.0009680952057369513,7.322167832694534e-05,0.002428727444620124,0.00014142103710038795,0.3,0.42857142857142855,0.022357723577235773,0.006756756756756757,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,3,1,2,1,0,0,1,1,1,0,1,0,0,0,890,177.47674418604652,363,16,86,0
0,20160527190003422501,0.6909090909090909,0.0,0.0,1,0.5658257397074047,0.0,0.47792074622916114,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,0,1,1
0,588259924979486984,0.5983471074380166,0.0,0.0,1,0.5658257397074047,0.0,0.8337688541942313,1,0,0,0,0.000854864091273819,3.29089205299481e-06,0.007366728313709649,0.0,1.0,0.0012435947193067205,4.789208906250815e-06,0.0077631408902196835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,-34,0.0,0,0,1,1
